,raw
2139,0.845
2140,0.78
2141,0.78
2142,0.815
2143,0.805
2144,0.825
2145,0.73
2146,0.805
2147,0.79
2148,0.825
2149,0.815
2150,0.735
2151,0.765
2152,0.81
2153,0.81
2154,0.82
2155,0.765
2156,0.815
2157,0.81
2158,0.825
2159,0.81
2160,0.745
2161,0.82
2162,0.825
2163,0.825
2164,0.815
2165,0.73
2166,0.8
2167,0.79
2168,0.82
2169,0.825
2170,0.695
2171,0.8
2172,0.805
2173,0.815
2174,0.81
2175,0.69
2176,0.81
2177,0.805
2178,0.83
2179,0.83
2180,0.71
2181,0.81
2182,0.8
2183,0.83
2184,0.82
2185,0.715
2186,0.83
2187,0.825
2188,0.84
2189,0.82
2190,0.765
2191,0.82
2192,0.81
2193,0.83
2194,0.825
2195,0.73
2196,0.805
2197,0.815
2198,0.825
2199,0.84
2200,0.5
2201,0.54
2202,0.525
2203,0.55
2204,0.56
2205,0.51
2206,0.555
2207,0.58
2208,0.615
2209,0.63
2210,0.575
2211,0.565
2212,0.595
2213,0.64
2214,0.645
2215,0.575
2216,0.605
2217,0.645
2218,0.64
2219,0.655
2220,0.565
2221,0.66
2222,0.685
2223,0.68
2224,0.695
2225,0.605
2226,0.665
2227,0.695
2228,0.73
2229,0.675
2230,0.625
2231,0.65
2232,0.67
2233,0.755
2234,0.71
2235,0.555
2236,0.66
2237,0.66
2238,0.755
2239,0.725
2240,0.6
2241,0.665
2242,0.705
2243,0.755
2244,0.735
2245,0.59
2246,0.755
2247,0.72
2248,0.765
2249,0.715
2250,0.565
2251,0.69
2252,0.775
2253,0.745
2254,0.745
2255,0.61
2256,0.74
2257,0.77
2258,0.73
2259,0.755
2260,0.6
2261,0.745
2262,0.755
2263,0.76
2264,0.74
2265,0.59
2266,0.71
2267,0.735
2268,0.765
2269,0.75
2270,0.64
2271,0.72
2272,0.75
2273,0.72
2274,0.735
2275,0.61
2276,0.74
2277,0.76
2278,0.755
2279,0.745
2280,0.665
2281,0.73
2282,0.775
2283,0.77
2284,0.775
2285,0.65
2286,0.78
2287,0.76
2288,0.795
2289,0.785
2290,0.655
2291,0.74
2292,0.77
2293,0.795
2294,0.765
2295,0.65
2296,0.735
2297,0.76
2298,0.775
2299,0.755
2300,0.66
2301,0.73
2302,0.77
2303,0.795
2304,0.76
2305,0.67
2306,0.77
2307,0.795
2308,0.775
2309,0.77
2310,0.645
2311,0.76
2312,0.785
2313,0.79
2314,0.785
2315,0.685
2316,0.755
2317,0.79
2318,0.78
2319,0.75
2320,0.68
2321,0.75
2322,0.805
2323,0.78
2324,0.79
2325,0.69
2326,0.745
2327,0.795
2328,0.795
2329,0.77
2330,0.68
2331,0.75
2332,0.775
2333,0.785
2334,0.78
2335,0.695
2336,0.765
2337,0.77
2338,0.78
2339,0.79
2340,0.69
2341,0.755
2342,0.77
2343,0.79
2344,0.795
2345,0.68
2346,0.765
2347,0.76
2348,0.79
2349,0.775
2350,0.68
2351,0.745
2352,0.775
2353,0.775
2354,0.775
2355,0.685
2356,0.755
2357,0.78
2358,0.76
2359,0.775
2360,0.73
2361,0.76
2362,0.8
2363,0.775
2364,0.78
2365,0.7
2366,0.775
2367,0.805
2368,0.765
2369,0.78
2370,0.675
2371,0.77
2372,0.785
2373,0.76
2374,0.77
2375,0.685
2376,0.785
2377,0.775
2378,0.78
2379,0.775
2380,0.68
2381,0.77
2382,0.775
2383,0.765
2384,0.775
2385,0.69
2386,0.77
2387,0.8
2388,0.78
2389,0.78
2390,0.68
2391,0.765
2392,0.765
2393,0.77
2394,0.775
2395,0.665
2396,0.765
2397,0.8
2398,0.78
2399,0.77
2400,0.5
2401,0.505
2402,0.545
2403,0.52
2404,0.54
2405,0.525
2406,0.565
2407,0.585
2408,0.57
2409,0.585
2410,0.545
2411,0.62
2412,0.58
2413,0.565
2414,0.59
2415,0.55
2416,0.605
2417,0.605
2418,0.615
2419,0.6
2420,0.545
2421,0.635
2422,0.615
2423,0.625
2424,0.655
2425,0.615
2426,0.64
2427,0.64
2428,0.665
2429,0.675
2430,0.64
2431,0.635
2432,0.695
2433,0.71
2434,0.75
2435,0.615
2436,0.69
2437,0.685
2438,0.705
2439,0.735
2440,0.645
2441,0.765
2442,0.74
2443,0.705
2444,0.74
2445,0.605
2446,0.76
2447,0.755
2448,0.715
2449,0.71
2450,0.61
2451,0.725
2452,0.76
2453,0.705
2454,0.735
2455,0.63
2456,0.745
2457,0.78
2458,0.77
2459,0.76
2460,0.71
2461,0.8
2462,0.76
2463,0.76
2464,0.765
2465,0.695
2466,0.77
2467,0.76
2468,0.745
2469,0.775
2470,0.735
2471,0.795
2472,0.78
2473,0.78
2474,0.815
2475,0.725
2476,0.765
2477,0.76
2478,0.81
2479,0.825
2480,0.76
2481,0.815
2482,0.81
2483,0.82
2484,0.855
2485,0.745
2486,0.795
2487,0.81
2488,0.785
2489,0.86
2490,0.75
2491,0.805
2492,0.79
2493,0.815
2494,0.83
2495,0.745
2496,0.825
2497,0.815
2498,0.84
2499,0.82
2500,0.77
2501,0.84
2502,0.82
2503,0.805
2504,0.85
2505,0.79
2506,0.845
2507,0.85
2508,0.815
2509,0.855
2510,0.75
2511,0.79
2512,0.835
2513,0.825
2514,0.865
2515,0.745
2516,0.875
2517,0.89
2518,0.83
2519,0.84
2520,0.735
2521,0.845
2522,0.845
2523,0.805
2524,0.875
2525,0.735
2526,0.835
2527,0.85
2528,0.8
2529,0.825
2530,0.705
2531,0.835
2532,0.825
2533,0.81
2534,0.87
2535,0.745
2536,0.835
2537,0.835
2538,0.795
2539,0.86
2540,0.75
2541,0.865
2542,0.84
2543,0.825
2544,0.86
2545,0.74
2546,0.855
2547,0.84
2548,0.8
2549,0.86
2550,0.775
2551,0.865
2552,0.83
2553,0.835
2554,0.865
2555,0.785
2556,0.84
2557,0.865
2558,0.835
2559,0.88
2560,0.775
2561,0.815
2562,0.85
2563,0.785
2564,0.83
2565,0.83
2566,0.85
2567,0.835
2568,0.82
2569,0.865
2570,0.8
2571,0.86
2572,0.85
2573,0.835
2574,0.855
2575,0.825
2576,0.845
2577,0.86
2578,0.82
2579,0.87
2580,0.8
2581,0.835
2582,0.845
2583,0.84
2584,0.865
2585,0.8
2586,0.825
2587,0.86
2588,0.855
2589,0.87
2590,0.79
2591,0.85
2592,0.88
2593,0.865
2594,0.86
2595,0.77
2596,0.855
2597,0.87
2598,0.84
2599,0.855
2600,0.5
2601,0.555
2602,0.535
2603,0.575
2604,0.545
2605,0.575
2606,0.6
2607,0.6
2608,0.625
2609,0.59
2610,0.585
2611,0.62
2612,0.595
2613,0.59
2614,0.635
2615,0.6
2616,0.635
2617,0.61
2618,0.615
2619,0.62
2620,0.585
2621,0.635
2622,0.6
2623,0.655
2624,0.64
2625,0.615
2626,0.635
2627,0.63
2628,0.685
2629,0.645
2630,0.635
2631,0.645
2632,0.63
2633,0.655
2634,0.685
2635,0.665
2636,0.685
2637,0.645
2638,0.7
2639,0.66
2640,0.65
2641,0.635
2642,0.63
2643,0.63
2644,0.72
2645,0.64
2646,0.7
2647,0.665
2648,0.72
2649,0.67
2650,0.64
2651,0.665
2652,0.675
2653,0.705
2654,0.705
2655,0.625
2656,0.665
2657,0.7
2658,0.655
2659,0.715
2660,0.65
2661,0.695
2662,0.705
2663,0.715
2664,0.735
2665,0.655
2666,0.705
2667,0.715
2668,0.735
2669,0.715
2670,0.675
2671,0.655
2672,0.725
2673,0.72
2674,0.705
2675,0.63
2676,0.67
2677,0.73
2678,0.705
2679,0.74
2680,0.665
2681,0.69
2682,0.74
2683,0.745
2684,0.76
2685,0.66
2686,0.695
2687,0.765
2688,0.75
2689,0.755
2690,0.67
2691,0.72
2692,0.765
2693,0.745
2694,0.79
2695,0.665
2696,0.715
2697,0.775
2698,0.76
2699,0.76
2700,0.675
2701,0.705
2702,0.775
2703,0.745
2704,0.78
2705,0.665
2706,0.715
2707,0.765
2708,0.765
2709,0.785
2710,0.665
2711,0.71
2712,0.765
2713,0.735
2714,0.79
2715,0.645
2716,0.75
2717,0.765
2718,0.745
2719,0.775
2720,0.63
2721,0.745
2722,0.775
2723,0.79
2724,0.795
2725,0.655
2726,0.74
2727,0.76
2728,0.76
2729,0.79
2730,0.65
2731,0.735
2732,0.77
2733,0.785
2734,0.795
2735,0.64
2736,0.745
2737,0.765
2738,0.77
2739,0.785
2740,0.67
2741,0.705
2742,0.76
2743,0.78
2744,0.765
2745,0.64
2746,0.73
2747,0.755
2748,0.76
2749,0.775
2750,0.675
2751,0.74
2752,0.765
2753,0.775
2754,0.775
2755,0.66
2756,0.74
2757,0.77
2758,0.78
2759,0.78
2760,0.675
2761,0.7
2762,0.77
2763,0.775
2764,0.765
2765,0.67
2766,0.705
2767,0.76
2768,0.79
2769,0.755
2770,0.66
2771,0.705
2772,0.755
2773,0.75
2774,0.76
2775,0.675
2776,0.745
2777,0.74
2778,0.77
2779,0.77
2780,0.635
2781,0.73
2782,0.74
2783,0.745
2784,0.78
2785,0.655
2786,0.745
2787,0.775
2788,0.77
2789,0.8
2790,0.685
2791,0.715
2792,0.765
2793,0.73
2794,0.76
2795,0.66
2796,0.735
2797,0.74
2798,0.75
2799,0.77
2800,0.5
2801,0.545
2802,0.545
2803,0.565
2804,0.58
2805,0.575
2806,0.61
2807,0.595
2808,0.61
2809,0.625
2810,0.585
2811,0.625
2812,0.625
2813,0.61
2814,0.615
2815,0.58
2816,0.635
2817,0.645
2818,0.615
2819,0.66
2820,0.585
2821,0.615
2822,0.63
2823,0.695
2824,0.645
2825,0.605
2826,0.65
2827,0.655
2828,0.635
2829,0.68
2830,0.63
2831,0.67
2832,0.655
2833,0.715
2834,0.685
2835,0.615
2836,0.66
2837,0.665
2838,0.72
2839,0.695
2840,0.63
2841,0.675
2842,0.7
2843,0.675
2844,0.705
2845,0.625
2846,0.685
2847,0.675
2848,0.69
2849,0.67
2850,0.645
2851,0.7
2852,0.68
2853,0.715
2854,0.755
2855,0.65
2856,0.71
2857,0.69
2858,0.735
2859,0.74
2860,0.645
2861,0.72
2862,0.725
2863,0.755
2864,0.73
2865,0.63
2866,0.705
2867,0.735
2868,0.745
2869,0.785
2870,0.62
2871,0.725
2872,0.715
2873,0.72
2874,0.745
2875,0.635
2876,0.71
2877,0.755
2878,0.765
2879,0.72
2880,0.65
2881,0.735
2882,0.73
2883,0.755
2884,0.765
2885,0.66
2886,0.79
2887,0.765
2888,0.78
2889,0.79
2890,0.655
2891,0.735
2892,0.745
2893,0.77
2894,0.765
2895,0.715
2896,0.715
2897,0.775
2898,0.8
2899,0.775
2900,0.655
2901,0.73
2902,0.75
2903,0.815
2904,0.765
2905,0.645
2906,0.745
2907,0.78
2908,0.8
2909,0.82
2910,0.675
2911,0.75
2912,0.77
2913,0.815
2914,0.79
2915,0.665
2916,0.795
2917,0.795
2918,0.81
2919,0.8
2920,0.68
2921,0.77
2922,0.785
2923,0.83
2924,0.785
2925,0.705
2926,0.785
2927,0.775
2928,0.815
2929,0.835
2930,0.705
2931,0.76
2932,0.84
2933,0.845
2934,0.85
2935,0.72
2936,0.765
2937,0.825
2938,0.82
2939,0.85
2940,0.73
2941,0.805
2942,0.825
2943,0.835
2944,0.835
2945,0.7
2946,0.77
2947,0.815
2948,0.805
2949,0.82
2950,0.705
2951,0.78
2952,0.805
2953,0.83
2954,0.835
2955,0.705
2956,0.785
2957,0.845
2958,0.86
2959,0.83
2960,0.705
2961,0.76
2962,0.82
2963,0.855
2964,0.86
2965,0.72
2966,0.8
2967,0.83
2968,0.855
2969,0.835
2970,0.75
2971,0.755
2972,0.8
2973,0.87
2974,0.835
2975,0.75
2976,0.79
2977,0.82
2978,0.865
2979,0.835
2980,0.73
2981,0.825
2982,0.835
2983,0.84
2984,0.855
2985,0.75
2986,0.805
2987,0.83
2988,0.84
2989,0.86
2990,0.76
2991,0.82
2992,0.81
2993,0.84
2994,0.845
2995,0.755
2996,0.82
2997,0.8
2998,0.83
2999,0.84
3000,0.5
3001,0.55
3002,0.595
3003,0.59
3004,0.595
3005,0.57
3006,0.61
3007,0.64
3008,0.615
3009,0.665
3010,0.625
3011,0.625
3012,0.63
3013,0.635
3014,0.65
3015,0.625
3016,0.655
3017,0.69
3018,0.66
3019,0.68
3020,0.615
3021,0.705
3022,0.755
3023,0.695
3024,0.72
3025,0.64
3026,0.705
3027,0.725
3028,0.77
3029,0.765
3030,0.69
3031,0.715
3032,0.735
3033,0.76
3034,0.8
3035,0.655
3036,0.71
3037,0.74
3038,0.755
3039,0.775
3040,0.66
3041,0.715
3042,0.74
3043,0.75
3044,0.75
3045,0.64
3046,0.76
3047,0.76
3048,0.775
3049,0.775
3050,0.645
3051,0.75
3052,0.745
3053,0.745
3054,0.755
3055,0.645
3056,0.775
3057,0.775
3058,0.765
3059,0.805
3060,0.655
3061,0.755
3062,0.77
3063,0.765
3064,0.795
3065,0.715
3066,0.765
3067,0.805
3068,0.81
3069,0.82
3070,0.705
3071,0.765
3072,0.82
3073,0.81
3074,0.83
3075,0.68
3076,0.755
3077,0.78
3078,0.795
3079,0.8
3080,0.69
3081,0.745
3082,0.81
3083,0.795
3084,0.785
3085,0.735
3086,0.8
3087,0.795
3088,0.83
3089,0.8
3090,0.695
3091,0.765
3092,0.795
3093,0.81
3094,0.805
3095,0.735
3096,0.785
3097,0.775
3098,0.785
3099,0.81
3100,0.73
3101,0.785
3102,0.815
3103,0.79
3104,0.81
3105,0.745
3106,0.755
3107,0.775
3108,0.815
3109,0.82
3110,0.72
3111,0.79
3112,0.825
3113,0.8
3114,0.835
3115,0.74
3116,0.805
3117,0.8
3118,0.82
3119,0.8
3120,0.73
3121,0.76
3122,0.825
3123,0.82
3124,0.805
3125,0.72
3126,0.82
3127,0.805
3128,0.81
3129,0.835
3130,0.71
3131,0.8
3132,0.83
3133,0.83
3134,0.835
3135,0.735
3136,0.82
3137,0.795
3138,0.83
3139,0.795
3140,0.72
3141,0.795
3142,0.82
3143,0.805
3144,0.82
3145,0.67
3146,0.815
3147,0.805
3148,0.82
3149,0.815
3150,0.665
3151,0.795
3152,0.785
3153,0.845
3154,0.82
3155,0.71
3156,0.82
3157,0.8
3158,0.825
3159,0.79
3160,0.685
3161,0.81
3162,0.795
3163,0.8
3164,0.795
3165,0.78
3166,0.835
3167,0.805
3168,0.85
3169,0.81
3170,0.77
3171,0.835
3172,0.81
3173,0.83
3174,0.83
3175,0.745
3176,0.845
3177,0.82
3178,0.825
3179,0.84
3180,0.765
3181,0.815
3182,0.82
3183,0.81
3184,0.815
3185,0.74
3186,0.835
3187,0.82
3188,0.805
3189,0.82
3190,0.715
3191,0.855
3192,0.82
3193,0.83
3194,0.83
3195,0.73
3196,0.845
3197,0.83
3198,0.855
3199,0.84
3200,0.5
3201,0.555
3202,0.55
3203,0.51
3204,0.525
3205,0.52
3206,0.595
3207,0.55
3208,0.6
3209,0.595
3210,0.595
3211,0.615
3212,0.585
3213,0.605
3214,0.615
3215,0.61
3216,0.59
3217,0.65
3218,0.62
3219,0.64
3220,0.61
3221,0.68
3222,0.675
3223,0.62
3224,0.665
3225,0.605
3226,0.685
3227,0.695
3228,0.655
3229,0.695
3230,0.63
3231,0.685
3232,0.7
3233,0.66
3234,0.7
3235,0.635
3236,0.685
3237,0.74
3238,0.66
3239,0.695
3240,0.6
3241,0.74
3242,0.72
3243,0.695
3244,0.74
3245,0.63
3246,0.73
3247,0.7
3248,0.73
3249,0.76
3250,0.605
3251,0.745
3252,0.705
3253,0.76
3254,0.735
3255,0.645
3256,0.75
3257,0.735
3258,0.76
3259,0.785
3260,0.685
3261,0.77
3262,0.75
3263,0.77
3264,0.805
3265,0.72
3266,0.775
3267,0.75
3268,0.735
3269,0.79
3270,0.665
3271,0.775
3272,0.74
3273,0.795
3274,0.75
3275,0.645
3276,0.75
3277,0.76
3278,0.805
3279,0.77
3280,0.66
3281,0.805
3282,0.785
3283,0.825
3284,0.795
3285,0.685
3286,0.78
3287,0.765
3288,0.785
3289,0.775
3290,0.69
3291,0.785
3292,0.785
3293,0.8
3294,0.825
3295,0.705
3296,0.82
3297,0.82
3298,0.805
3299,0.83
3300,0.725
3301,0.805
3302,0.805
3303,0.79
3304,0.82
3305,0.73
3306,0.805
3307,0.795
3308,0.82
3309,0.81
3310,0.695
3311,0.78
3312,0.81
3313,0.785
3314,0.82
3315,0.715
3316,0.81
3317,0.81
3318,0.81
3319,0.815
3320,0.705
3321,0.795
3322,0.79
3323,0.805
3324,0.82
3325,0.72
3326,0.795
3327,0.79
3328,0.825
3329,0.815
3330,0.725
3331,0.79
3332,0.805
3333,0.79
3334,0.82
3335,0.75
3336,0.81
3337,0.835
3338,0.82
3339,0.815
3340,0.76
3341,0.755
3342,0.81
3343,0.8
3344,0.83
3345,0.72
3346,0.77
3347,0.79
3348,0.81
3349,0.835
3350,0.705
3351,0.8
3352,0.795
3353,0.8
3354,0.82
3355,0.75
3356,0.795
3357,0.79
3358,0.81
3359,0.82
3360,0.74
3361,0.775
3362,0.8
3363,0.8
3364,0.82
3365,0.76
3366,0.8
3367,0.795
3368,0.825
3369,0.825
3370,0.755
3371,0.77
3372,0.805
3373,0.805
3374,0.815
3375,0.74
3376,0.775
3377,0.8
3378,0.8
3379,0.82
3380,0.755
3381,0.785
3382,0.815
3383,0.79
3384,0.81
3385,0.725
3386,0.795
3387,0.82
3388,0.795
3389,0.82
3390,0.75
3391,0.8
3392,0.815
3393,0.83
3394,0.795
3395,0.74
3396,0.825
3397,0.8
3398,0.815
3399,0.83
3400,0.5
3401,0.53
3402,0.515
3403,0.535
3404,0.575
3405,0.545
3406,0.565
3407,0.555
3408,0.565
3409,0.59
3410,0.56
3411,0.58
3412,0.61
3413,0.56
3414,0.545
3415,0.605
3416,0.62
3417,0.62
3418,0.63
3419,0.61
3420,0.595
3421,0.63
3422,0.64
3423,0.65
3424,0.645
3425,0.62
3426,0.635
3427,0.62
3428,0.635
3429,0.675
3430,0.665
3431,0.64
3432,0.65
3433,0.675
3434,0.68
3435,0.6
3436,0.65
3437,0.67
3438,0.695
3439,0.655
3440,0.645
3441,0.645
3442,0.685
3443,0.705
3444,0.66
3445,0.64
3446,0.63
3447,0.675
3448,0.67
3449,0.67
3450,0.64
3451,0.63
3452,0.675
3453,0.66
3454,0.685
3455,0.65
3456,0.645
3457,0.655
3458,0.695
3459,0.67
3460,0.69
3461,0.66
3462,0.675
3463,0.72
3464,0.69
3465,0.72
3466,0.66
3467,0.685
3468,0.695
3469,0.68
3470,0.67
3471,0.68
3472,0.66
3473,0.705
3474,0.7
3475,0.67
3476,0.665
3477,0.685
3478,0.655
3479,0.67
3480,0.66
3481,0.66
3482,0.695
3483,0.71
3484,0.68
3485,0.68
3486,0.685
3487,0.675
3488,0.69
3489,0.7
3490,0.695
3491,0.69
3492,0.71
3493,0.7
3494,0.725
3495,0.67
3496,0.675
3497,0.705
3498,0.745
3499,0.72
3500,0.69
3501,0.7
3502,0.715
3503,0.735
3504,0.705
3505,0.71
3506,0.695
3507,0.69
3508,0.75
3509,0.725
3510,0.715
3511,0.71
3512,0.695
3513,0.75
3514,0.74
3515,0.7
3516,0.715
3517,0.75
3518,0.725
3519,0.745
3520,0.645
3521,0.73
3522,0.79
3523,0.735
3524,0.745
3525,0.68
3526,0.725
3527,0.745
3528,0.72
3529,0.715
3530,0.68
3531,0.685
3532,0.725
3533,0.73
3534,0.72
3535,0.71
3536,0.7
3537,0.725
3538,0.74
3539,0.755
3540,0.7
3541,0.69
3542,0.715
3543,0.72
3544,0.75
3545,0.72
3546,0.715
3547,0.745
3548,0.705
3549,0.725
3550,0.725
3551,0.715
3552,0.74
3553,0.745
3554,0.745
3555,0.735
3556,0.71
3557,0.755
3558,0.72
3559,0.735
3560,0.72
3561,0.73
3562,0.755
3563,0.7
3564,0.73
3565,0.76
3566,0.735
3567,0.745
3568,0.73
3569,0.745
3570,0.725
3571,0.725
3572,0.745
3573,0.775
3574,0.74
3575,0.68
3576,0.735
3577,0.75
3578,0.735
3579,0.75
3580,0.72
3581,0.73
3582,0.76
3583,0.725
3584,0.76
3585,0.68
3586,0.745
3587,0.75
3588,0.715
3589,0.74
3590,0.675
3591,0.735
3592,0.77
3593,0.725
3594,0.755
3595,0.685
3596,0.75
3597,0.745
3598,0.76
3599,0.765
3600,0.5
3601,0.55
3602,0.555
3603,0.54
3604,0.545
3605,0.525
3606,0.545
3607,0.545
3608,0.58
3609,0.62
3610,0.6
3611,0.59
3612,0.625
3613,0.555
3614,0.605
3615,0.57
3616,0.635
3617,0.6
3618,0.59
3619,0.575
3620,0.575
3621,0.615
3622,0.62
3623,0.635
3624,0.64
3625,0.575
3626,0.645
3627,0.67
3628,0.635
3629,0.675
3630,0.59
3631,0.615
3632,0.635
3633,0.7
3634,0.7
3635,0.575
3636,0.655
3637,0.65
3638,0.68
3639,0.675
3640,0.635
3641,0.65
3642,0.64
3643,0.73
3644,0.67
3645,0.605
3646,0.645
3647,0.64
3648,0.715
3649,0.68
3650,0.645
3651,0.615
3652,0.665
3653,0.645
3654,0.735
3655,0.635
3656,0.65
3657,0.65
3658,0.69
3659,0.705
3660,0.655
3661,0.65
3662,0.695
3663,0.675
3664,0.675
3665,0.625
3666,0.68
3667,0.73
3668,0.735
3669,0.705
3670,0.625
3671,0.675
3672,0.72
3673,0.705
3674,0.7
3675,0.625
3676,0.67
3677,0.715
3678,0.74
3679,0.725
3680,0.61
3681,0.685
3682,0.74
3683,0.73
3684,0.725
3685,0.645
3686,0.72
3687,0.735
3688,0.75
3689,0.705
3690,0.635
3691,0.705
3692,0.73
3693,0.75
3694,0.715
3695,0.64
3696,0.69
3697,0.73
3698,0.765
3699,0.735
3700,0.655
3701,0.725
3702,0.735
3703,0.745
3704,0.76
3705,0.655
3706,0.7
3707,0.76
3708,0.735
3709,0.72
3710,0.635
3711,0.715
3712,0.725
3713,0.735
3714,0.74
3715,0.63
3716,0.71
3717,0.75
3718,0.7
3719,0.76
3720,0.67
3721,0.72
3722,0.73
3723,0.77
3724,0.75
3725,0.68
3726,0.735
3727,0.73
3728,0.73
3729,0.765
3730,0.66
3731,0.755
3732,0.76
3733,0.77
3734,0.765
3735,0.635
3736,0.755
3737,0.75
3738,0.755
3739,0.745
3740,0.675
3741,0.715
3742,0.73
3743,0.76
3744,0.765
3745,0.635
3746,0.725
3747,0.775
3748,0.765
3749,0.755
3750,0.68
3751,0.715
3752,0.765
3753,0.78
3754,0.74
3755,0.685
3756,0.735
3757,0.77
3758,0.77
3759,0.755
3760,0.695
3761,0.755
3762,0.735
3763,0.735
3764,0.755
3765,0.695
3766,0.74
3767,0.75
3768,0.78
3769,0.755
3770,0.685
3771,0.73
3772,0.78
3773,0.76
3774,0.73
3775,0.645
3776,0.745
3777,0.775
3778,0.73
3779,0.755
3780,0.7
3781,0.725
3782,0.775
3783,0.755
3784,0.79
3785,0.695
3786,0.7
3787,0.785
3788,0.76
3789,0.74
3790,0.68
3791,0.735
3792,0.8
3793,0.765
3794,0.745
3795,0.725
3796,0.71
3797,0.765
3798,0.74
3799,0.78
3800,0.5
3801,0.545
3802,0.575
3803,0.57
3804,0.58
3805,0.57
3806,0.615
3807,0.595
3808,0.625
3809,0.625
3810,0.57
3811,0.595
3812,0.63
3813,0.605
3814,0.655
3815,0.535
3816,0.58
3817,0.615
3818,0.645
3819,0.635
3820,0.56
3821,0.625
3822,0.595
3823,0.645
3824,0.685
3825,0.535
3826,0.61
3827,0.615
3828,0.695
3829,0.67
3830,0.565
3831,0.645
3832,0.655
3833,0.73
3834,0.695
3835,0.58
3836,0.645
3837,0.655
3838,0.675
3839,0.655
3840,0.55
3841,0.65
3842,0.725
3843,0.67
3844,0.69
3845,0.57
3846,0.68
3847,0.695
3848,0.675
3849,0.685
3850,0.555
3851,0.685
3852,0.72
3853,0.695
3854,0.705
3855,0.58
3856,0.675
3857,0.74
3858,0.705
3859,0.755
3860,0.61
3861,0.695
3862,0.75
3863,0.72
3864,0.705
3865,0.615
3866,0.685
3867,0.74
3868,0.7
3869,0.745
3870,0.605
3871,0.705
3872,0.75
3873,0.72
3874,0.73
3875,0.565
3876,0.71
3877,0.715
3878,0.79
3879,0.745
3880,0.59
3881,0.72
3882,0.725
3883,0.77
3884,0.725
3885,0.615
3886,0.72
3887,0.725
3888,0.755
3889,0.735
3890,0.57
3891,0.715
3892,0.7
3893,0.735
3894,0.71
3895,0.62
3896,0.715
3897,0.735
3898,0.76
3899,0.725
3900,0.59
3901,0.75
3902,0.755
3903,0.73
3904,0.78
3905,0.62
3906,0.73
3907,0.735
3908,0.765
3909,0.765
3910,0.595
3911,0.695
3912,0.755
3913,0.715
3914,0.75
3915,0.625
3916,0.73
3917,0.735
3918,0.73
3919,0.755
3920,0.63
3921,0.71
3922,0.73
3923,0.745
3924,0.775
3925,0.66
3926,0.765
3927,0.74
3928,0.79
3929,0.755
3930,0.645
3931,0.715
3932,0.76
3933,0.775
3934,0.77
3935,0.615
3936,0.76
3937,0.755
3938,0.745
3939,0.755
3940,0.665
3941,0.7
3942,0.75
3943,0.75
3944,0.77
3945,0.655
3946,0.7
3947,0.75
3948,0.76
3949,0.755
3950,0.63
3951,0.725
3952,0.765
3953,0.73
3954,0.755
3955,0.64
3956,0.725
3957,0.775
3958,0.735
3959,0.75
3960,0.64
3961,0.72
3962,0.755
3963,0.725
3964,0.75
3965,0.65
3966,0.725
3967,0.765
3968,0.745
3969,0.76
3970,0.655
3971,0.715
3972,0.775
3973,0.745
3974,0.78
3975,0.66
3976,0.75
3977,0.765
3978,0.755
3979,0.78
3980,0.62
3981,0.74
3982,0.75
3983,0.77
3984,0.73
3985,0.675
3986,0.75
3987,0.775
3988,0.77
3989,0.76
3990,0.67
3991,0.745
3992,0.77
3993,0.79
3994,0.76
3995,0.67
3996,0.745
3997,0.745
3998,0.77
3999,0.79
4000,0.5
4001,0.47
4002,0.52
4003,0.56
4004,0.525
4005,0.5
4006,0.57
4007,0.55
4008,0.59
4009,0.615
4010,0.47
4011,0.53
4012,0.55
4013,0.58
4014,0.6
4015,0.505
4016,0.595
4017,0.61
4018,0.605
4019,0.635
4020,0.475
4021,0.615
4022,0.625
4023,0.67
4024,0.65
4025,0.55
4026,0.64
4027,0.635
4028,0.655
4029,0.685
4030,0.565
4031,0.67
4032,0.675
4033,0.73
4034,0.685
4035,0.54
4036,0.675
4037,0.67
4038,0.72
4039,0.705
4040,0.605
4041,0.67
4042,0.655
4043,0.75
4044,0.74
4045,0.555
4046,0.675
4047,0.715
4048,0.7
4049,0.72
4050,0.595
4051,0.71
4052,0.71
4053,0.71
4054,0.735
4055,0.63
4056,0.645
4057,0.675
4058,0.685
4059,0.735
4060,0.64
4061,0.685
4062,0.725
4063,0.715
4064,0.74
4065,0.645
4066,0.66
4067,0.715
4068,0.755
4069,0.735
4070,0.64
4071,0.69
4072,0.665
4073,0.76
4074,0.765
4075,0.62
4076,0.665
4077,0.72
4078,0.735
4079,0.755
4080,0.62
4081,0.71
4082,0.775
4083,0.745
4084,0.785
4085,0.585
4086,0.7
4087,0.77
4088,0.775
4089,0.785
4090,0.62
4091,0.71
4092,0.755
4093,0.76
4094,0.77
4095,0.6
4096,0.695
4097,0.755
4098,0.725
4099,0.76
4100,0.66
4101,0.71
4102,0.73
4103,0.76
4104,0.78
4105,0.64
4106,0.735
4107,0.73
4108,0.765
4109,0.785
4110,0.635
4111,0.695
4112,0.785
4113,0.775
4114,0.795
4115,0.63
4116,0.705
4117,0.755
4118,0.78
4119,0.77
4120,0.695
4121,0.685
4122,0.745
4123,0.805
4124,0.785
4125,0.655
4126,0.72
4127,0.775
4128,0.775
4129,0.795
4130,0.685
4131,0.705
4132,0.785
4133,0.765
4134,0.8
4135,0.67
4136,0.715
4137,0.765
